project_id,substore,url,is_fork,is_archived,is_disabled,stars,watchers,size,open_issues,buggy_issues,all_issues,issues,forks,subscribers,language,lifetime,has_issues,has_downloads,has_wiki,has_pages,created,updated,pushed,default_branch,license,homepage,description,heads,commits,authors,committers,users
0,Generic,https://github.com/ibm/plex.git,false,false,false,7479,7479,645984,45,,,,489,186,CSS,137714383,true,true,false,false,1507064330,1645599111,1644778738,"master","SIL Open Font License 1.1","","The package of IBM’s typeface, IBM Plex.",7,315,25,14,26
1,Generic,https://github.com/mxflutter/mxflutter.git,false,false,false,2767,2767,231171,6,,,,309,81,,55720243,true,true,true,false,1561447589,1645072186,1617168586,"master","Other","","基于JavaScript 的Flutter框架 mxflutter",4,168,20,17,21
2,Generic,https://github.com/robotman3000/spent.git,false,false,false,0,0,48700,0,,,,0,1,Swift,79294751,true,true,true,false,1565132086,1633105572,1644506886,"swift","","","The simple expense tracker",4,327,1,2,2
3,Generic,https://github.com/startbootstrap/startbootstrap-clean-blog.git,false,false,false,1617,1617,25015,4,,,,1774,62,,220400853,true,true,true,true,1414196963,1645514895,1644688656,"master","MIT License","https://startbootstrap.com/theme/clean-blog/","A clean Bootstrap blog theme created by Start Bootstrap",2,136,11,11,12
4,Generic,https://github.com/volantis-x/hexo-theme-volantis.git,false,false,false,1370,1370,82069,8,,,,435,28,,136673729,true,true,false,false,1508816802,1645603776,1645490611,"dev","MIT License","https://volantis.js.org","A Wonderful Theme for Hexo https://vlts.cc  https://volantis.js.org",2,1932,41,18,42
5,Generic,https://github.com/claflamme/ld-test.git,false,false,false,0,0,1251,5,,,,0,1,JavaScript,53688472,true,true,true,false,1589164257,1589166236,1642853006,"master","","https://ld-test.now.sh/","Coding test for Loblaw Digital",6,9,2,2,3
6,Generic,https://github.com/doudoufans/antddemo.git,false,false,false,1,1,57452,1,,,,0,1,JavaScript,22364291,true,true,true,false,1587525766,1587884674,1609894426,"master","","","",2,3,2,2,3
7,Generic,https://github.com/encubedlabs/blogtemplate.git,false,false,false,0,0,3917,0,,,,0,2,JavaScript,1294469,true,true,true,false,1589105704,1590399919,1590399916,"master","MIT License","","Base GatsbyJS template",1,5,1,1,1
8,Generic,https://github.com/eswarvarma-dev/hyf-homework-nodejs-3.git,false,false,false,0,0,239,1,,,,0,1,JavaScript,489675,true,true,true,false,1582894075,1582894083,1582894079,"master","","https://lab.github.com/M3kH/create-rest-server-with-nodejs-and-express","",5,8,1,1,1
9,Generic,https://github.com/formattedzzz/react-team.git,false,false,false,0,0,914,6,,,,0,0,JavaScript,50610763,true,true,true,false,1562316881,1571825782,1599707168,"master","","","",7,9,2,2,3
10,Generic,https://github.com/hauptdigital/hyf-homework-nodejs-3.git,false,false,false,0,0,239,2,,,,0,1,JavaScript,489675,true,true,true,false,1585222301,1585222310,1585223191,"master","","https://lab.github.com/M3kH/create-rest-server-with-nodejs-and-express","",5,8,1,1,1
11,Generic,https://github.com/jorgegallegosms/tenor-search.git,false,false,false,0,0,29,2,,,,0,2,JavaScript,58878035,true,true,true,false,1585675713,1585683013,1644554211,"master","","","",3,9,2,2,3
12,Generic,https://github.com/jzecca/color-curve-adjust.git,false,false,false,3,3,127,2,,,,0,1,TypeScript,74507946,true,true,false,false,1560260358,1643937787,1634768946,"master","MIT License","","Performs a Photoshop/GIMP curve adjustment on a RGB color",1,7,2,2,3
13,Generic,https://github.com/manu506-1234/bwm-react.git,false,false,false,0,0,577,6,,,,0,0,JavaScript,93241114,true,true,true,false,1559938993,1560091629,1620781887,"master","","","",7,9,4,3,5
14,Generic,https://github.com/marwen-selmi/hoc-movieapp.git,false,false,false,0,0,177,0,,,,0,1,JavaScript,195182,true,true,true,false,1585765220,1585765587,1585765584,"master","","","",1,2,1,1,1
15,Generic,https://github.com/mishon-pon-pon/goreact.git,false,false,false,0,0,661,1,,,,0,2,JavaScript,59678052,true,true,true,false,1584850912,1584975504,1644528966,"master","","","",2,5,3,3,4
16,Generic,https://github.com/momentum-team-1/js-problem-set-2-aaron-1453.git,false,false,false,0,0,9,1,,,,0,2,JavaScript,34658977,true,true,true,false,1588087579,1588117129,1588117128,"master","","","js-problem-set-2-Aaron-1453 created by GitHub Classroom",2,8,3,3,3
17,Generic,https://github.com/momentum-team-1/js-problem-set-2-alyshialozanosmith.git,false,false,false,0,0,9,1,,,,0,2,JavaScript,34662821,true,true,true,false,1588092498,1588120980,1588120979,"master","","","js-problem-set-2-AlyshiaLozanoSmith created by GitHub Classroom",2,8,3,3,3
18,Generic,https://github.com/nnk-ymmt/myslideshow-training.git,false,false,false,0,0,18,0,,,,0,1,JavaScript,868491,true,true,true,false,1586695423,1587564116,1587564114,"master","","","",1,2,2,2,3
19,Generic,https://github.com/qq853838500/movierecommendsystem.git,false,false,false,0,0,1156,0,,,,0,1,Scala,142240,true,true,true,false,1589261683,1589261697,1589261694,"master","","","",1,4,1,1,1
20,Generic,https://github.com/tejj2103/randomuser.git,false,false,false,0,0,41,2,,,,0,1,JavaScript,55804569,true,true,true,false,1588944048,1588972547,1644748632,"master","","","fecth random user from api and create an api to fetch on the whole list of data based on Nationalities and age group.",3,4,2,2,3
21,Generic,https://github.com/tenphi/targ.git,false,false,false,2,2,124,0,,,,0,2,CoffeeScript,407312,true,true,true,false,1352647638,1358044226,1353054936,"master","MIT License","","Typed-based handling for missed function arguments",1,6,1,1,1
22,Generic,https://github.com/tonyrlim/reversestring.git,false,false,false,0,0,0,0,,,,0,1,JavaScript,587,true,true,true,false,1594312749,1594313322,1594313320,"master","","","First Idea of how to Reverse a String in JS",1,2,1,1,2
23,Generic,https://github.com/evergreen-ci/evergreen.git,false,false,false,341,341,154344,7,,,,106,19,Go,221261866,false,true,true,false,1432749789,1645389628,1645603465,"main","Other","https://evergreen.mongodb.com/waterfall/evergreen","A Distributed Continuous Integration System from MongoDB",18,8036,106,58,111
24,Generic,https://github.com/daveton/react-st.git,false,false,false,0,0,43190,1,,,,0,1,HTML,4234359,true,true,true,false,1632302824,1636707677,1636709061,"master","","","",3,77,2,2,3
25,Generic,https://github.com/qilianshuo/qilianshuo.github.io.git,false,false,false,0,0,8319,0,,,,0,0,HTML,784353,true,true,true,true,1569741771,1643951361,1644729988,"master","","","",1,18,1,1,1
26,Generic,https://github.com/sebastian-getts/notes.git,false,false,false,0,0,44407,18,,,,0,2,HTML,72325847,true,true,true,false,1572452724,1625241164,1644779356,"source","","","My blogs' notes.",19,99,3,3,4
27,Generic,https://github.com/volgactf/volgactf-qualifier-frontend.git,false,false,false,2,2,990,2,,,,1,3,HTML,195001827,true,true,false,false,1421772946,1616774792,1616774790,"master","MIT License","","VolgaCTF Qualifier platform frontend",3,318,6,6,7
28,Generic,https://github.com/1010993137/hrm.git,false,false,false,0,0,10217,4,,,,0,2,JavaScript,120032688,true,true,true,false,1589188732,1590938369,1644445518,"master","MIT License","","",5,885,55,53,57
29,Generic,https://github.com/189569400/jumpserver.git,false,false,false,0,0,50334,0,,,,0,1,JavaScript,182666086,true,true,true,false,1587131355,1587132170,1587132085,"master","GNU General Public License v2.0","","https://github.com/jumpserver/jumpserver.git",11,5846,119,73,120
30,Generic,https://github.com/1906-share-code/code-share.git,false,false,false,0,0,3062,17,,,,0,1,JavaScript,157662067,true,true,true,false,1565797132,1567605987,1644667849,"master","MIT License","","",27,367,26,14,27
31,Generic,https://github.com/2019-echo-team-kali/career-track-application.git,false,false,false,0,0,2895,22,,,,2,3,JavaScript,69880894,true,true,true,false,1575320456,1576709062,1645201035,"master","","","This is our Capstone Project which is a job tracking software that enables users to manage their job searching process",107,308,10,9,11
32,Generic,https://github.com/30-seconds/30-seconds-of-code.git,false,false,false,92406,92406,28564,6,,,,9805,2434,JavaScript,133234009,true,true,true,false,1511976903,1645620390,1645210913,"master","Creative Commons Attribution 4.0 International","https://www.30secondsofcode.org/js/p/1","Short JavaScript code snippets for all your development needs",1,5437,300,190,302
33,Generic,https://github.com/377014200/react-diary.git,false,false,false,1,1,587,16,,,,1,1,JavaScript,77574300,true,true,true,false,1567600270,1596802130,1645175018,"master","","","",17,165,3,3,4
34,Generic,https://github.com/4gmz/plantillashtml1.git,false,false,false,0,0,20686,10,,,,0,1,JavaScript,236839920,true,true,true,true,1583844868,1583847508,1644724067,"master","MIT License","","",12,238,19,16,20
35,Generic,https://github.com/6gawd/whatsfordinner3.git,false,false,false,0,0,89780,16,,,,0,1,JavaScript,88663637,true,true,true,false,1584936025,1592327369,1645226500,"master","","","Speech to Text API that helps you with your grocery shopping and figuring out what to eat for dinner!",17,171,8,5,9
36,Generic,https://github.com/8bitjonny/jsgame.git,false,false,false,0,0,968,14,,,,0,0,JavaScript,84602581,true,true,true,false,1560550131,1601044902,1645153818,"master","GNU General Public License v3.0","","A web game with a self written game engine in pure js",18,118,5,3,6
37,Generic,https://github.com/93jcbo/empathize-blog.git,false,false,false,0,0,13655,0,,,,0,2,JavaScript,152265728,true,true,true,false,1584729667,1586331976,1586331973,"master","","","",1,1268,45,34,46
38,Generic,https://github.com/98group1/microcredit.git,false,false,false,0,0,12923,6,,,,0,1,JavaScript,80079473,true,true,true,false,1564365595,1565352771,1644444963,"master","","","二期项目",7,116,6,6,7
39,Generic,https://github.com/a-modern-fruit-shop-2001-tof232c/a-modern-fruit-stand.git,false,false,false,6,6,4265,25,,,,0,1,JavaScript,157715539,true,true,true,false,1583168175,1586894792,1644721321,"master","MIT License","","https://modern-fruit-stand.herokuapp.com/",20,545,33,18,34
40,Generic,https://github.com/aadityasharma/aadi-blog-netlify.git,false,false,false,0,0,11150,19,,,,0,1,JavaScript,211111775,true,true,true,false,1568045268,1568045463,1645177870,"master","MIT License","","",19,643,45,33,46
41,Generic,https://github.com/aaronkim662/ruksak.git,false,false,false,0,0,9557,7,,,,1,1,JavaScript,76246452,true,true,true,false,1568428597,1572901739,1644675025,"master","","","",9,277,6,4,7
42,Generic,https://github.com/aashutoshrathi/oc-frontend.git,false,false,false,5,5,16902,13,,,,1,0,JavaScript,90809706,true,true,true,true,1554391463,1621152794,1645201184,"master","","https://oc-frontend.aashutosh.dev","OC Frontend Diploma",14,135,3,2,4
43,Generic,https://github.com/abelovq/react-draggable-snap.git,false,false,false,0,0,5675,16,,,,0,1,JavaScript,238985496,true,true,true,false,1585668700,1585680807,1645228808,"master","MIT License","","",17,463,58,30,59
44,Generic,https://github.com/abettega/to-de-olho-client.git,false,false,false,4,4,44407,18,,,,2,3,JavaScript,80561038,true,true,true,false,1564605877,1571082739,1645166920,"master","","https://to-de-olho-app.herokuapp.com","Um aplicativo de monitoração de políticos, feito com o MERN Stack. Client side.",31,147,6,5,7
45,Generic,https://github.com/abnets/bidir-web-dev.git,false,false,false,0,0,12009,1,,,,0,1,JavaScript,79534850,true,true,true,false,1589145631,1589149701,1589149697,"develop","","","",2,717,6,6,7
46,Generic,https://github.com/achrou/goindex-theme-acrou.git,false,false,false,1645,1645,4762,87,,,,959,49,JavaScript,58177613,true,true,true,false,1587053724,1645618795,1645231524,"master","MIT License","https://ossdev.node6.workers.dev/","This is a goindex theme.一个goindex的扩展主题。",23,151,4,3,5
47,Generic,https://github.com/acij-ar/monitor-presupuestario.git,false,false,false,0,0,11907,6,,,,0,2,JavaScript,94155098,true,true,true,false,1550530917,1632319866,1644686360,"master","","monitorpresupuestario.acij.org.ar","",8,1018,5,4,6
48,Generic,https://github.com/acjim/acmacsdesktop.git,false,false,false,7,7,4668,24,,,,3,7,JavaScript,42058108,true,true,true,false,1431526434,1574250818,1521196620,"master","","","Desktop application for antigenic cartography.",7,944,12,13,13
49,Generic,https://github.com/acornapps/cocktail-manual.git,false,false,false,0,0,223442,10,,,,1,0,JavaScript,84718036,true,true,true,true,1562646412,1593066294,1632781246,"master","MIT License","","",11,463,15,12,16
50,Generic,https://github.com/adriaangiel/quiklease.git,false,false,false,0,0,4313,22,,,,1,4,JavaScript,90178689,true,true,true,false,1554209544,1560862306,1645156618,"master","","","",30,134,7,7,8
51,Generic,https://github.com/adrianyanglinde/knowledge-hierarchy-f2e.git,false,false,false,0,0,3619,24,,,,0,2,JavaScript,178904298,true,true,true,false,1466262494,1615788025,1645166797,"master","","","",25,138,5,5,6
52,Generic,https://github.com/afrobanana/true-music.git,false,false,false,0,0,45202,16,,,,2,2,JavaScript,84067060,true,true,true,true,1561121535,1590647054,1645188563,"master","","https://www2.afrobananarepublic.com/true-music","",19,564,4,3,5
53,Generic,https://github.com/agilesparks/sudoku.git,false,false,false,0,0,4611,17,,,,0,3,JavaScript,76425464,true,true,true,false,1568264617,1580232525,1644690132,"master","","","A place to practice unit and integration tests for react",18,168,2,2,3
54,Generic,https://github.com/ahmedelshenawy25/ask-fm-clone.git,false,false,false,0,0,1210,6,,,,1,1,JavaScript,65518495,true,true,true,false,1566936050,1610053267,1632283594,"development","","","An ask.fm clone where users create profiles and can send each other questions anonymously or reveal their identity",8,132,2,2,3
55,Generic,https://github.com/ahmedsaoudi85/portfolio.git,false,false,false,0,0,3723,16,,,,0,1,JavaScript,103102158,true,true,true,false,1566484795,1566584475,1644694169,"master","","","",17,37,5,5,6
56,Generic,https://github.com/aircloudy/playbar.git,false,false,false,0,0,5403,16,,,,1,2,JavaScript,74095299,true,true,true,false,1572393829,1575067854,1644685360,"master","","","",18,171,8,6,9
57,Generic,https://github.com/aishanya11/hackrupt.git,false,false,false,0,0,14174,0,,,,0,1,JavaScript,69979091,false,true,true,true,1515508235,1585487147,1585487144,"master","","","",3,101,3,4,4
58,Generic,https://github.com/ajbkr/back.git,false,false,false,3,3,982,9,,,,1,2,JavaScript,78516784,true,true,true,true,1566152166,1600574628,1644668897,"master","","https://ajbkr.github.io/back/","Andrew J. Baker's js13kGames 2019 entry",11,131,2,2,3
59,Generic,https://github.com/ajerni/gatsby.git,false,false,false,0,0,1878,20,,,,0,2,JavaScript,78328860,true,true,true,false,1566848512,1569141886,1645177017,"master","MIT License","","Gatsby Test",21,145,2,2,3
60,Generic,https://github.com/akandula/core-js.git,false,false,false,0,0,17710,0,,,,0,1,JavaScript,208609380,true,true,true,false,1582747173,1582748146,1582748143,"master","MIT License","","",4,2770,78,49,79
61,Generic,https://github.com/aklevecz/medlab-bridge.git,false,false,false,0,0,28126,23,,,,0,1,JavaScript,79893505,true,true,true,true,1565275044,1594525418,1645168713,"master","","","",25,146,6,6,7
62,Generic,https://github.com/akretion/odooapps.git,false,false,false,5,5,4156,0,,,,5,19,JavaScript,156567424,true,true,true,false,1425370197,1555323879,1597941602,"7.0","","","",4,303,14,15,15
63,Generic,https://github.com/alexandramcmorris/cs4450antibuddies.git,false,false,false,0,0,49092,6,,,,1,1,JavaScript,84775944,true,true,true,false,1580355786,1600855511,1642223551,"master","","","Our groups extension on the Antibuddies web based application through Windows",10,147,9,6,10
64,Generic,https://github.com/alexantom/store-itay.git,false,false,false,0,0,10814,29,,,,0,1,JavaScript,115813018,true,true,true,false,1590455414,1590460429,1645239047,"master","MIT License","","Italy Store",30,240,59,11,64
65,Generic,https://github.com/alexeykorkoza/credit-site-server.git,false,false,false,0,0,1602,7,,,,2,2,JavaScript,114842614,true,true,true,false,1529829860,1595362788,1644672475,"master","MIT License","","Server part",8,259,3,3,4
66,Generic,https://github.com/alexgalays/abyssa-js.git,false,false,false,71,71,1493,8,,,,9,8,JavaScript,258311179,true,true,true,false,1370324471,1603147127,1628635783,"master","MIT License","","Framework agnostic hierarchical router for single page applications",12,260,12,12,13
67,Generic,https://github.com/alexiscrack3/spinny-api.git,false,false,false,0,0,2520,11,,,,1,0,JavaScript,71320091,true,true,true,false,1560879772,1628896923,1632199866,"main","MIT License","","An API to enter the results of ping pong matches and rate players using the ELO system",12,278,6,6,7
68,Generic,https://github.com/alexjoly13/livefinder-client.git,false,false,false,0,0,581,1,,,,0,1,JavaScript,58606898,true,true,true,false,1583662485,1588262922,1609883772,"master","","","",2,109,4,4,5
69,Generic,https://github.com/alexmarucci/gformat-html.git,false,false,false,2,2,16639,47,,,,0,1,JavaScript,115463517,true,true,true,false,1583612725,1622221759,1644723285,"master","MIT License","","An humble HTML Formatter",47,586,10,5,11
70,Generic,https://github.com/alinaamoskalenko/portfolio.git,false,false,false,0,0,29493,11,,,,0,1,JavaScript,106287321,true,true,true,true,1538834876,1572081266,1645122180,"master","MIT License","https://alinaamoskalenko.github.io/Portfolio/","The repository with portfolio (Alina Moskalenko)",12,107,3,2,4
71,Generic,https://github.com/alisdemir33/alisreactrepo.git,false,false,false,0,0,15819,159,,,,0,0,JavaScript,82642019,true,true,true,false,1562612394,1609613148,1645254419,"master","","","used for my react sample projects",167,329,4,4,5
72,Generic,https://github.com/allendcooper/butterfly.git,false,false,false,0,0,3994,40,,,,1,1,JavaScript,76873025,true,true,true,false,1568306954,1575860856,1645179984,"master","","https://social-butterfly-app.herokuapp.com/","A class communications platform (MERN stack)",32,151,9,5,10
73,Generic,https://github.com/almogd92/tut2.git,false,false,false,0,0,1565,7,,,,0,1,JavaScript,283953489,true,true,true,false,1584517637,1584523330,1644543076,"master","BSD 2-Clause ""Simplified"" License","","",9,480,63,41,64
74,Generic,https://github.com/almoretto/formbuilder.git,false,false,false,0,0,41840,0,,,,0,1,JavaScript,123265471,true,true,true,true,1592916438,1592917892,1592917885,"master","Apache License 2.0","","",4,379,13,13,14
75,Generic,https://github.com/altaconsejeriatic/ofbtriviabackend.git,false,false,false,1,1,302,8,,,,0,3,JavaScript,103842345,true,true,true,false,1562587845,1596904775,1644683542,"development","","","",9,120,5,5,6
76,Generic,https://github.com/alumnicelliitr/raionzo-website.git,false,false,false,0,0,31517,17,,,,3,3,JavaScript,85769877,true,true,true,true,1559393918,1587231401,1645163800,"master","","https://raionzo.in/","Website of the alumni fest Raionzo.",20,188,11,7,12
77,Generic,https://github.com/amar-ronaldo/macro_program.git,false,false,false,0,0,10315,12,,,,0,2,JavaScript,197830123,true,true,true,false,1582706128,1583142760,1642848475,"master","","","marcro program , manipulate excel & database",13,1171,65,44,66
78,Generic,https://github.com/amaralc/hipeerlab-platform-fe.git,false,false,false,1,1,46397,12,,,,1,2,JavaScript,79997365,true,true,true,false,1584972758,1644241717,1645226731,"master","","","",18,707,10,7,11
79,Generic,https://github.com/amatana/partnersnetar.git,false,false,false,2,2,1275,14,,,,1,2,JavaScript,82264445,true,true,true,false,1562338328,1602428928,1644656801,"master","","","Social network for entrepreneurs, it aims to meet projects, people and companies allong the way to make ideas happen.",18,153,5,3,6
80,Generic,https://github.com/amazeeio/lagoobernetes.git,false,false,false,3,3,34499,0,,,,0,4,JavaScript,113238974,true,true,true,false,1585741112,1614630332,1585742965,"happy-1st-april","Apache License 2.0","","",1,6952,85,57,86
81,Generic,https://github.com/amplitude/redux-query.git,false,false,false,1089,1089,17311,56,,,,68,86,JavaScript,192244198,true,true,false,true,1486684974,1643568344,1645153751,"master","Other","https://amplitude.github.io/redux-query","A library for managing network state in Redux",60,539,37,26,38
82,Generic,https://github.com/andela/coding-geeks-ah-backend.git,false,false,false,0,0,2684,17,,,,2,5,JavaScript,113311893,true,true,true,false,1563219648,1573626544,1644541092,"development","","","",76,299,16,10,17
83,Generic,https://github.com/andela/technites-bn-backend.git,false,false,false,3,3,9871,20,,,,7,6,JavaScript,81305699,true,true,true,false,1566463320,1617615045,1644671637,"develop","","https://technites-bn-backend-staging.herokuapp.com/api/v1","A platform for making company travel and accomodation easy and convinient",58,176,11,9,14
84,Generic,https://github.com/andersb79/training.git,false,false,false,0,0,12169,24,,,,0,0,JavaScript,84145268,true,true,true,true,1563952538,1626706005,1645164901,"master","","","",26,396,3,3,4
85,Generic,https://github.com/andersonalmeida/desig-system-ta.git,false,false,false,0,0,8445,1,,,,0,2,JavaScript,135853301,true,true,true,false,1591317086,1593735082,1644533429,"master","MIT License","","",2,611,9,6,10
86,Generic,https://github.com/andreasjj/agile-opentoolkit.git,false,true,false,0,0,81838,32,,,,1,2,JavaScript,39863263,true,true,false,false,1560028698,1614070402,1599891965,"master","GNU Affero General Public License v3.0","http://agiletoolkit.io","Open-source Agile development website that contains all the tools needed to easily follow agile development methodologies such as scrum.",12,138,2,2,3
87,Generic,https://github.com/andreassolberg/jso.git,false,false,false,856,856,1153,50,,,,171,51,JavaScript,313338242,true,true,true,false,1331217115,1644713379,1644555313,"master","Other","","Easy to use OAuth 2.0 javascript library for use in your javascript application.",13,261,15,14,16
88,Generic,https://github.com/andreds-github/projet3.git,false,false,false,0,0,15340,14,,,,0,1,JavaScript,89841887,true,true,true,false,1554738861,1601496197,1644633454,"master","","","Progiciel de gestion pour un hotel de 4 étoiles.",28,167,8,4,9
89,Generic,https://github.com/andrewenriquez/sunrunner_server.git,false,false,false,0,0,8001,11,,,,1,1,JavaScript,70878087,true,true,true,false,1573834646,1586306827,1644713107,"master","","","",14,144,4,4,5
90,Generic,https://github.com/andrewing/webcrawler-api.git,false,false,false,0,0,553,0,,,,0,1,JavaScript,45514536,true,true,true,false,1584344202,1584344308,1584344302,"master","","","",1,110,8,6,9
91,Generic,https://github.com/andrewlitt/gatsby-starter-netlify-cms.git,false,false,false,0,0,18031,1,,,,0,2,JavaScript,136166807,true,true,true,false,1586118836,1586118999,1644529808,"master","MIT License","","",2,585,50,26,51
92,Generic,https://github.com/andrewstam/webdev-summer2019-final-project-andrew-stam.git,false,false,false,0,0,2906,17,,,,0,0,JavaScript,85132860,true,true,true,false,1560017470,1570549426,1645150335,"master","","","Repository for CS 4550: Web Development -- Final Project",18,177,3,2,4
93,Generic,https://github.com/andrewtdunn/testdriven.git,false,false,false,0,0,16588,21,,,,0,1,JavaScript,73910224,true,true,true,false,1571278882,1576692005,1645189167,"master","","","users app flask, docker, react",36,241,3,2,4
94,Generic,https://github.com/andreypolishchuk28/final-step.git,false,false,false,0,0,16222,28,,,,0,4,JavaScript,77749134,true,true,true,false,1567427925,1571132780,1645177584,"master","","","",46,455,16,9,17
95,Generic,https://github.com/andrianbalanescu/netlify-faunadb-example.git,false,false,false,0,0,561,0,,,,0,1,JavaScript,58858628,true,true,true,false,1589147981,1589148113,1589148102,"master","","","",1,112,8,6,9
96,Generic,https://github.com/andriibuimistr/tenders-api.git,false,false,false,0,0,3608,0,,,,0,0,JavaScript,59668423,true,true,true,false,1509413784,1596113215,1569082177,"master","","","",4,454,3,3,3
97,Generic,https://github.com/andriiburka/hap-nodejs.git,false,false,false,0,0,3987,1,,,,0,1,JavaScript,177134293,true,true,true,false,1505061223,1589917179,1589917205,"master","Apache License 2.0","","Homekit accessories based on microcontroller chip ESP8266",7,313,36,21,37
98,Generic,https://github.com/andy021/seniorproject.git,false,false,false,0,0,8230,17,,,,0,1,JavaScript,77051459,true,true,true,false,1576530973,1576531215,1645204206,"master","","","",20,115,4,4,5
99,Generic,https://github.com/angular-redux/ng-redux.git,false,false,false,1165,1165,1484,40,,,,188,22,JavaScript,194107287,true,true,true,false,1438084902,1645178755,1632192191,"master","MIT License","","Angular bindings for Redux",18,367,57,45,58
100,Generic,https://github.com/anhr/commonnodejs.git,false,false,false,4,4,11399,0,,,,1,1,JavaScript,79777124,true,true,true,false,1564763199,1641531806,1644540264,"master","","","My JavaScript library for NodeJS.",4,1293,2,2,3
101,Generic,https://github.com/ankhone/arc-dao-stack.git,false,false,false,0,0,6801,15,,,,0,2,JavaScript,170216888,true,true,true,true,1566564451,1566564867,1644670232,"master","GNU General Public License v3.0","","",32,1372,36,24,37
102,Generic,https://github.com/ankita13266/mod.git,false,false,false,1,1,31526,0,,,,0,1,JavaScript,134693582,true,true,true,true,1590203884,1590209360,1590207528,"master","","","",1,159,22,16,23
103,Generic,https://github.com/ankitj03/samsbot.git,false,false,false,0,0,3874,5,,,,0,1,JavaScript,56863864,true,true,true,false,1587879624,1587943169,1644743621,"master","","","",6,13,3,2,4
104,Generic,https://github.com/ankitnayan/sn-trace-js.git,false,false,false,0,0,1803,0,,,,0,1,JavaScript,71339844,true,true,true,false,1587533605,1587554298,1587554295,"master","Other","","",1,670,43,10,45
105,Generic,https://github.com/annakuszal/project-pizzeria.git,false,false,false,0,0,1768,10,,,,0,0,JavaScript,72229850,true,true,true,true,1572455054,1620152394,1644684906,"master","","","The first project with OOP and API - restaurant website (features: ordering, products cart, table booking)",11,139,3,2,4
106,Generic,https://github.com/anotherlee/summer-ui.git,false,false,false,0,0,1171,20,,,,0,1,JavaScript,76561833,true,true,true,true,1568621399,1573199097,1645184666,"master","MIT License","","",23,163,3,2,4
107,Generic,https://github.com/anypoint-web-components/anypoint-dropdown-menu.git,false,false,false,0,0,1042,3,,,,0,1,JavaScript,77853672,true,true,false,false,1564982880,1637344830,1642836488,"master","Other","","⛔️ DEPRECATED This component is being deprecated. Use the `awc` module instead.",5,110,5,5,6
108,Generic,https://github.com/appcoin/client.git,false,false,false,0,0,4659,1,,,,0,1,JavaScript,172833241,true,true,true,true,1584520970,1584521092,1595197973,"master","MIT License","","",5,1381,22,22,23
109,Generic,https://github.com/appcoin/node.git,false,false,false,0,0,40137,7,,,,0,1,JavaScript,236689065,true,true,true,false,1584519192,1584519479,1644559251,"master","Other","","",11,2080,35,32,36
110,Generic,https://github.com/applepance/codeforlearning.git,false,false,false,2,2,85528,360,,,,1,0,JavaScript,85556952,true,true,true,false,1559648296,1576814553,1645205413,"master","","","原来的库崩掉以后建的新库",361,462,4,3,5
111,Generic,https://github.com/ar-js-org/ar.js.git,false,false,false,3296,3296,210646,152,,,,570,141,JavaScript,62074338,true,true,true,true,1582880616,1645608951,1644954985,"master","MIT License","","Image tracking, Location Based AR, Marker tracking. All on the Web.",10,472,20,14,21
112,Generic,https://github.com/archer-jsonderman/opr-perustate.git,false,false,false,0,0,6392,1,,,,0,2,JavaScript,69204550,true,true,true,false,1575323381,1627922436,1644527935,"master","MIT License","","",16,327,3,2,4
113,Generic,https://github.com/arschles/go-in-5-minutes.git,false,false,false,1317,1317,36530,88,,,,158,67,JavaScript,201654193,true,true,true,false,1442949176,1645342160,1644603371,"master","Apache License 2.0","https://gifm.dev","Code and website for Go in 5 Minutes Screencasts",15,446,18,11,19
114,Generic,https://github.com/artilleryio/artillery.git,false,false,false,5151,5151,23690,307,,,,386,60,JavaScript,212793369,true,true,true,false,1432816302,1645620548,1645604233,"master","Mozilla Public License 2.0","https://www.artillery.io","↯ Planet-scale performance testing for DevOps & SRE",7,1868,102,78,104
115,Generic,https://github.com/arturaralin/node-susanin.git,false,false,false,3,3,2356,3,,,,2,1,JavaScript,135190047,true,true,true,false,1509348875,1586190899,1644538924,"master","MIT License","","Modern express router",6,195,8,8,9
116,Generic,https://github.com/arxun/react-admin.git,false,false,false,0,0,11820,2,,,,1,2,JavaScript,65328066,true,true,true,false,1584339901,1584340164,1615549771,"master","Apache License 2.0","","留着",3,264,9,8,10
117,Generic,https://github.com/asantiba/estudiente_feria2019.git,false,false,false,2,2,4753,21,,,,0,2,JavaScript,84859236,true,true,true,false,1559792592,1586164510,1644651830,"master","","","Aplicacion movil desarrollada con React Native, python y mongodb.",24,127,9,8,10
118,Generic,https://github.com/asd-xiv/m.git,false,false,false,4,4,10535,4,,,,1,2,JavaScript,139447589,true,true,true,true,1504137499,1643542915,1643585120,"master","MIT License","https://asd-xiv.github.io/m/","Point free style, functional library for Javascript with focus on object arrays.",3,529,5,6,6
119,Generic,https://github.com/asd-xiv/pluginus.git,false,false,false,1,1,1638,0,,,,2,2,JavaScript,97579520,true,true,false,false,1525078528,1632736159,1622658054,"master","MIT License","","Dependency injection with promise support for Node.js",1,129,4,5,5
120,Generic,https://github.com/asd11178/https-github.com-balena-io-etcher.git,false,false,false,2,2,104828,3,,,,0,1,JavaScript,198396661,true,true,true,true,1567446607,1582040156,1644520334,"master","Apache License 2.0","","",67,2531,68,35,69
